item_idx,similar_item_idx,rank,similarity_score
46,6688,12,1.0
46,2553,13,1.0
46,4972,14,1.0
46,233,15,1.0
46,3264,16,1.0
46,817,17,1.0
46,36,18,1.0
46,947,19,1.0
46,4496,20,1.0
47,2347,1,0.8793640421664084
47,5765,2,0.8151343841680503
47,5293,3,0.8087812666142202
47,6072,4,0.76588916516819
47,3254,5,0.7281911111475573
47,3823,6,0.7165848100495597
47,852,7,0.7165848100495597
47,4867,8,0.6579983170667716
47,3100,9,0.653759834704911
47,4406,10,0.643172402735092
47,5606,11,0.643172402735092
47,4415,12,0.6221136969139004
47,2738,13,0.6221136969139004
47,6762,14,0.6153292424271501
47,1362,15,0.5691900378171911
47,3232,16,0.5329385661507493
47,5977,17,0.5329385661507493
47,5697,18,0.5329385661507493
47,1820,19,0.5234928615548209
47,6749,20,0.5234928615548209
48,470,1,1.0
48,1644,2,1.0
48,3050,3,1.0
48,3286,4,1.0
48,2865,5,1.0
48,2867,6,1.0
48,2956,7,1.0
48,2983,8,1.0
48,5990,9,1.0
48,5803,10,1.0
48,1881,11,1.0
48,96,12,1.0
48,5575,13,1.0
48,5467,14,1.0
48,385,15,1.0
48,3566,16,1.0
48,5249,17,1.0
48,3410,18,1.0
48,3449,19,1.0
48,3446,20,1.0
49,6202,1,1.0
49,4547,2,1.0
49,3129,3,1.0
49,2087,4,0.8712895496363902
49,2987,5,0.8712895496363902
49,4813,6,0.8544179354656707
49,2120,7,0.8544179354656707
49,752,8,0.8544179354656707
49,7177,9,0.8544179354656707
49,6817,10,0.8144727892461177
49,1167,11,0.8144727892461177
49,6283,12,0.8144727892461177
49,6439,13,0.8144727892461177
49,1689,14,0.8144727892461177
49,6290,15,0.8144727892461177
49,2541,16,0.8144727892461177
49,5730,17,0.8144727892461177
49,2420,18,0.7676783852139597
49,2510,19,0.7676783852139597
49,4363,20,0.7504740562128984
50,1810,1,0.9798289444708383
50,3026,2,0.9485319599982631
50,2368,3,0.8501643698491865
50,1775,4,0.7993763774295684
50,3057,5,0.7981935807007094
50,3478,6,0.7218218344920218
50,3008,7,0.6987668877097792
50,1544,8,0.6445712120790719
50,4927,9,0.6445712120790719
50,1096,10,0.6155412937408664
50,1023,11,0.6100372873857905
50,1363,12,0.609563097970228
50,3732,13,0.609563097970228
50,3661,14,0.609563097970228
50,3574,15,0.609563097970228
50,7124,16,0.609563097970228
50,5582,17,0.609563097970228
50,6900,18,0.609563097970228
50,755,19,0.6022203126021859
50,660,20,0.6015088876853973
51,1906,1,0.6479273149153064
51,7002,2,0.6004066125294663
51,6731,3,0.5974542834524394
51,4241,4,0.5959934648209859
51,7062,5,0.5888213803496039
51,6318,6,0.5725819006040394
51,5843,7,0.5711997420958962
51,2446,8,0.5630651352291532
51,196,9,0.5541995877075514
51,4130,10,0.5541995877075514
51,3414,11,0.553505153180657
51,1524,12,0.5416909663065014
51,5909,13,0.5399247549082388
51,5104,14,0.5352221007290267
51,6653,15,0.5245068138187889
51,4225,16,0.5204127683391474
51,3514,17,0.491317704262994
51,5640,18,0.491317704262994
51,3560,19,0.4881459331388509
51,6614,20,0.48314567720640517
52,4947,1,0.7802798523939766
52,4218,2,0.6254305332713093
52,4898,3,0.6254305332713093
52,3356,4,0.5219260235078765
52,4634,5,0.5219260235078765
52,6617,6,0.5219260235078765
52,1850,7,0.5183451556371307
52,5774,8,0.493568224740562
52,1249,9,0.4419113938318158
52,3972,10,0.4271829811552927
52,1630,11,0.42660475154186944
52,79,12,0.4126598404191266
52,4621,13,0.40455326157619437
52,4384,14,0.3974292755427881
52,4884,15,0.3960040031385729
52,6469,16,0.39551759527961894
52,3811,17,0.3905842378524657
52,3323,18,0.3905842378524657
52,241,19,0.3905842378524657
52,6203,20,0.3905842378524657
53,4907,1,0.8771426710577152
53,3243,2,0.867337533386977
53,1114,3,0.8055226446059474
53,2447,4,0.7923734842320374
53,4457,5,0.7788708678821411
53,6831,6,0.7494400448169041
53,1431,7,0.7459129610630058
53,2046,8,0.734014402871936
53,927,9,0.7137077201037606
53,7067,10,0.7073059718908195
53,2331,11,0.6947923710512497
53,6819,12,0.6900805194049
53,5304,13,0.6870779228644308
53,2981,14,0.6755904407496683
53,5473,15,0.6711746730418467
53,3432,16,0.6711746730418467
53,3319,17,0.6648797134546485
53,6188,18,0.656412992648936
53,1742,19,0.6561293507620565
53,909,20,0.6461485949689993
54,6914,1,1.0
54,5845,2,1.0
54,5542,3,1.0
54,4598,4,1.0
54,3890,5,1.0
54,3597,6,1.0
54,4112,7,1.0
54,1009,8,1.0
54,1253,9,1.0
54,6309,10,0.9165416971233791
54,3143,11,0.8677532341545524
54,5376,12,0.8574752594795024
54,5690,13,0.7642489183710848
54,6899,14,0.75951559865241
54,1183,15,0.7316998138684894
54,3156,16,0.7302007788768748
54,1210,17,0.7302007788768748
54,4038,18,0.7252533808802947
54,6916,19,0.7252533808802947
54,153,20,0.7252533808802947
55,2009,1,0.9190040408624257
55,4837,2,0.7353784850017338
55,7203,3,0.7265867368255997
55,3816,4,0.7265867368255997
55,796,5,0.7265867368255997
55,1239,6,0.7265867368255997
55,5135,7,0.7265867368255997
55,1541,8,0.7265867368255997
55,4080,9,0.7265867368255997
55,448,10,0.720604187424488
55,5856,11,0.6775452567706193
55,212,12,0.6622381601054893
55,4744,13,0.6377582144129763
55,3822,14,0.6304260596559901
55,2763,15,0.6287843967638076
55,4042,16,0.6256704136344113
55,2319,17,0.6256704136344113
55,676,18,0.6256704136344113
55,272,19,0.6206740346411387
55,5939,20,0.6160027392625449
56,6634,1,1.0
56,6519,2,1.0
56,4001,3,1.0
56,4366,4,1.0
56,1243,5,1.0
56,577,6,1.0
56,1696,7,1.0
56,2701,8,1.0
56,415,9,1.0
56,6618,10,0.8856768359189064
56,2217,11,0.8650508308125776
56,2982,12,0.8650508308125776
56,6710,13,0.7804131903314805
56,3571,14,0.7804131903314805
56,4274,15,0.7323138053320176
56,93,16,0.7323138053320176
56,5272,17,0.7280297519954266
56,120,18,0.7209906363583867
56,268,19,0.7116118392734859
56,6753,20,0.6911541628511324
57,6878,1,1.0
57,6325,2,1.0
57,5766,3,1.0
57,5873,4,1.0
57,5497,5,1.0
57,5592,6,1.0
57,3206,7,1.0
57,2615,8,1.0
57,2916,9,1.0
57,809,10,1.0
57,3104,11,0.7023833468824308
57,125,12,0.7023833468824308
57,1547,13,0.7023833468824308
57,6537,14,0.7023833468824308
57,3061,15,0.6958312149146623
57,5493,16,0.6958312149146623
57,3275,17,0.6550324374349547
57,5150,18,0.6550324374349547
57,5788,19,0.6550324374349547
57,5457,20,0.642442492050316
58,2783,1,1.0
58,3450,2,1.0
58,1133,3,0.8561983191184408
58,2896,4,0.8293670460624922
58,5749,5,0.7681116858633109
58,4981,6,0.7549984795043403
58,5669,7,0.7549984795043403
58,1525,8,0.7404972044326016
58,5929,9,0.7261818752563244
58,3800,10,0.7071067811865476
58,3160,11,0.7031807834072833
58,3768,12,0.6759594208352944
58,3921,13,0.6660112121710241
58,2400,14,0.6628987912037748
58,4222,15,0.6507977742600634
58,1010,16,0.6302717499828047
58,2073,17,0.6088460389074513
58,515,18,0.5889273321951474
58,687,19,0.5688477322867442
58,5471,20,0.5573058303328811
59,1412,1,0.9074203432113461
59,4326,2,0.8557798928144287
59,4495,3,0.7581773799656815
59,4487,4,0.7220993796361689
59,2163,5,0.7220993796361689
59,6699,6,0.691789336379985
59,4172,7,0.5879496506602052
59,1172,8,0.5495308591906893
59,5072,9,0.5495308591906893
59,4367,10,0.5495308591906893
59,2555,11,0.5495308591906893
59,5754,12,0.5495308591906893
59,3565,13,0.5495308591906893
59,5916,14,0.5495308591906893
59,4793,15,0.5495308591906893
59,2866,16,0.5495308591906893
59,348,17,0.5223492838022925
59,2261,18,0.5223492838022925
59,2272,19,0.5223492838022925
59,1322,20,0.5223492838022925
60,3404,1,1.0
60,143,2,1.0
60,1123,3,0.8915625167816316
60,1365,4,0.8412106646475233
60,4756,5,0.8412106646475233
60,6363,6,0.8412106646475233
60,6986,7,0.7458059728285586
60,5620,8,0.7264444327825049
60,533,9,0.667132788444651
60,6973,10,0.667132788444651
60,2665,11,0.667132788444651
60,5503,12,0.667132788444651
60,5636,13,0.6507002706759578
60,7098,14,0.6507002706759578
60,3966,15,0.6507002706759578
60,6863,16,0.631729005949289
60,3561,17,0.6303306367525201
60,6591,18,0.629575250332786
60,5069,19,0.6030206835515683
60,1576,20,0.577716414543521
61,3119,1,0.7765781220737694
61,6259,2,0.7153220969895626
61,5639,3,0.7153220969895626
61,5057,4,0.7153220969895626
61,4984,5,0.7153220969895626
61,3774,6,0.7153220969895626
61,3821,7,0.7153220969895626
61,6210,8,0.7153220969895626
61,4541,9,0.7153220969895626
61,930,10,0.7153220969895626
61,1843,11,0.7153220969895626
61,2097,12,0.7153220969895626
61,464,13,0.6987948894764865
61,4810,14,0.6987948894764865
61,4572,15,0.669429980578282
61,1173,16,0.6235812256115806
61,2279,17,0.6235812256115806
61,434,18,0.6071451961973648
61,5065,19,0.6057040261759545
61,4156,20,0.6057040261759545
62,6990,1,1.0
62,6707,2,1.0
62,4732,3,1.0
62,4271,4,1.0
62,4188,5,1.0
62,834,6,1.0
62,4829,7,0.8768726479123833
62,1159,8,0.8556110287963001
62,424,9,0.8382739408483645
62,1851,10,0.8382739408483645
62,5718,11,0.8009758625463099
62,1880,12,0.7458413775073761
62,6604,13,0.7225979751908937
62,2016,14,0.7183897363479996
62,2483,15,0.7026983743356782
62,3635,16,0.6625981357012549
62,5895,17,0.6529304149768462
62,859,18,0.6295110612311219
62,403,19,0.5878239576308348
62,5240,20,0.5620473326489563
63,7000,1,0.8042936682326067
63,5995,2,0.7683509829196379
63,5066,3,0.7233870142528692
63,224,4,0.7173522747520745
63,2147,5,0.7065452048183108
63,3590,6,0.7000431659259434
63,3611,7,0.6859497838322762
63,119,8,0.6400287236104536
63,2526,9,0.6309344187958894
63,4582,10,0.6285833916921691
63,5649,11,0.6241432197451843
63,5194,12,0.6241432197451843
63,6915,13,0.6218179633386649
63,6044,14,0.6174199983368026
63,4027,15,0.6129929420379181
63,253,16,0.6129929420379181
63,1381,17,0.6103241811479374
63,1301,18,0.6043978344737434
63,5520,19,0.5981158622935416
63,1294,20,0.5981158622935416
64,450,1,0.6727998579875357
64,1534,2,0.6440183237718053
64,4053,3,0.605289219001564
64,5154,4,0.6016711343025791
64,4881,5,0.6007563601328239
64,318,6,0.5782711512633102
64,4696,7,0.5431529867669741
64,2218,8,0.5412814890527109
64,6152,9,0.5412814890527109
64,4816,10,0.5412814890527109
64,1687,11,0.5412814890527109
64,5311,12,0.5396927291687824
64,4609,13,0.5332954315275478
64,2309,14,0.5318496781433784
64,2110,15,0.5318496781433784
64,2531,16,0.5248294539035463
64,6859,17,0.49306038473466796
64,4277,18,0.4928971747301729
64,1002,19,0.48488751790619916
64,5224,20,0.48462374495819044
65,4832,1,0.8008238888235097
65,5267,2,0.8008238888235097
65,5145,3,0.8008238888235097
65,4169,4,0.7481638919367808
65,128,5,0.7481638919367808
65,5954,6,0.7481638919367808
65,6692,7,0.6875981788656256
65,1341,8,0.6783567643372587
65,3765,9,0.6746301115641761
65,1090,10,0.6746301115641761
65,6911,11,0.6746301115641761
65,3906,12,0.6746301115641761
65,1491,13,0.6635139718212492
65,7061,14,0.6635139718212492
65,6597,15,0.6635139718212492
65,2359,16,0.6635139718212492
65,882,17,0.6635139718212492
65,5199,18,0.6635139718212492
65,7117,19,0.6635139718212492
65,6553,20,0.6635139718212492
66,1856,1,0.8195047437322821
66,3221,2,0.7798432715255038
66,778,3,0.776583687657086
66,4453,4,0.7018406182131752
66,6132,5,0.6976095128570561
66,453,6,0.6530874136236113
66,2800,7,0.6424446377041406
66,2705,8,0.6385169223068544
66,2742,9,0.6345270411271455
66,2563,10,0.6174515402017101
66,6801,11,0.5971630331627064
66,4242,12,0.5730723994403211
66,4340,13,0.5662614063181888
66,6120,14,0.5655153648047029
66,1557,15,0.5654367867228068
66,1609,16,0.5507238974071038
66,5745,17,0.5338707491339144
66,2808,18,0.5190547175264515
66,679,19,0.5034692555113011
66,3868,20,0.5034383320092372
67,0,1,0.0
67,1,2,0.0
67,2,3,0.0
67,3,4,0.0
67,4,5,0.0
67,5,6,0.0
67,6,7,0.0
67,7,8,0.0
67,8,9,0.0
67,9,10,0.0
67,10,11,0.0
67,11,12,0.0
67,12,13,0.0
67,13,14,0.0
67,14,15,0.0
67,15,16,0.0
67,16,17,0.0
67,17,18,0.0
67,18,19,0.0
67,19,20,0.0
68,1914,1,1.0
68,4004,2,0.9408268923919845
68,1314,3,0.9408268923919845
68,6384,4,0.876326580363584
68,3075,5,0.860172611907235
68,508,6,0.860172611907235
68,3223,7,0.860172611907235
68,4350,8,0.8509228076059827
68,1167,9,0.799450500241097
68,6290,10,0.799450500241097
68,6817,11,0.799450500241097
68,1689,12,0.799450500241097
68,2541,13,0.799450500241097
68,6439,14,0.799450500241097
68,5730,15,0.799450500241097
68,6283,16,0.799450500241097
68,6829,17,0.7773926571908374
68,6473,18,0.7773926571908374
68,3826,19,0.7773926571908374
68,4363,20,0.7366321718527892
69,4063,1,0.9356306089723266
69,1055,2,0.8035020836514859
69,4111,3,0.736460016246981
69,5262,4,0.736460016246981
69,6358,5,0.736460016246981
69,1033,6,0.666702114739198
69,6759,7,0.666702114739198
69,3767,8,0.6554619303991486
69,3732,9,0.5264040219783622
69,3661,10,0.5264040219783622
69,3574,11,0.5264040219783622
69,1363,12,0.5264040219783622
69,5582,13,0.5264040219783622
69,6900,14,0.5264040219783622
69,7124,15,0.5264040219783622
69,3870,16,0.5150457855137808
69,7163,17,0.5150457855137808
69,2088,18,0.5013796083031783
69,2661,19,0.5013796083031783
69,5301,20,0.4557510709323078
70,113,1,0.9039957201194778
70,3045,2,0.8765186162820424
70,2396,3,0.854999075644379
70,6524,4,0.8187840017741548
70,4185,5,0.7998317195998603
70,2501,6,0.7841068701118301
70,6271,7,0.7406638972615288
70,3964,8,0.7401772333061349
70,2586,9,0.7401772333061349
70,3656,10,0.6831787462086948
70,3455,11,0.6819778681192651
70,1645,12,0.6819778681192651
70,4443,13,0.6774083737606773
70,4498,14,0.6440938591889381
70,6840,15,0.6111395059719785
70,5815,16,0.5968082924313282
70,2670,17,0.5968082924313282
70,6099,18,0.5840476128714844
70,3975,19,0.5790436617139608
70,2441,20,0.5633416836411678
71,6971,1,1.0
71,399,2,1.0
71,3609,3,1.0
71,4187,4,1.0
71,2373,5,1.0
71,4687,6,0.931483874967098
71,5638,7,0.931483874967098
71,2818,8,0.931483874967098
71,3210,9,0.9213790538145339
71,5375,10,0.9037355303665784
71,5781,11,0.8906168000790876
71,2851,12,0.888067533563077
71,5215,13,0.888067533563077
71,4555,14,0.8808200912868231
71,6216,15,0.8760769353008868
71,94,16,0.8302910872799779
71,869,17,0.8147481076370433
71,703,18,0.7978184328724454
71,1377,19,0.7835689242034792
71,2620,20,0.7835689242034792
72,7139,1,0.9116162724676402
72,872,2,0.7964858361302234
72,2323,3,0.690663176253469
72,3539,4,0.63455030944024
72,1004,5,0.6046571862170654
72,2052,6,0.6046571862170654
72,6212,7,0.5974965433929658
72,6779,8,0.5864099666262622
72,2157,9,0.5593819412636225
72,2176,10,0.5593819412636225
72,4272,11,0.5559373144954762
72,6341,12,0.5386933321962031
72,1395,13,0.5212290701063486
72,3607,14,0.5191809979569932
72,6059,15,0.5090017513239851
72,4108,16,0.5006095544307977
72,5179,17,0.4930338087295614
72,1379,18,0.48472394776694827
72,3674,19,0.48472394776694827
72,1114,20,0.471969622632802
73,5084,1,1.0
73,608,2,0.7061197127702157
73,1371,3,0.6371179525185373
73,3432,4,0.5651322282293472
73,5473,5,0.5651322282293472
73,6436,6,0.5560015463768951
73,2445,7,0.5560015463768951
73,4319,8,0.5560015463768951
73,6701,9,0.4683301875161087
73,2231,10,0.466776563538847
73,3142,11,0.466776563538847
73,3237,12,0.46635938832141643
73,3598,13,0.46513169857862086
73,2195,14,0.46321876977250065
73,7175,15,0.4484174388550104
73,4603,16,0.4470708567654893
73,4951,17,0.4454118464465503
73,4635,18,0.4454118464465503
73,465,19,0.4454118464465503
73,4014,20,0.4415913099351015
74,5137,1,1.0
74,3201,2,1.0
74,3454,3,1.0
74,4233,4,1.0
74,2640,5,1.0
74,990,6,1.0
74,7207,7,1.0
74,6904,8,0.9214290931334694
74,737,9,0.8999641694233791
74,6429,10,0.8198480627675093
74,6362,11,0.8171897810674453
74,4101,12,0.7683289052659025
74,2512,13,0.7470370172457538
74,6408,14,0.7325314713502865
74,6750,15,0.7325314713502865
74,5493,16,0.7182053469241126
74,3061,17,0.7182053469241126
74,293,18,0.7175594409048732
74,6958,19,0.7175594409048732
74,4530,20,0.6978400809385903
75,6816,1,1.0
75,4041,2,1.0
75,931,3,1.0
75,4519,4,0.8832148987076794
75,40,5,0.8832148987076794
75,5695,6,0.8832148987076794
75,149,7,0.8543370559480642
75,6965,8,0.8391288052822762
75,5875,9,0.7915233821887903
75,3055,10,0.7635778462729538
75,754,11,0.7071067811865476
75,6853,12,0.7071067811865476
75,3705,13,0.7041214977585034
75,689,14,0.7041214977585034
75,3646,15,0.7041214977585034
75,2487,16,0.7041214977585034
75,1740,17,0.6931738064952229
75,3262,18,0.6931738064952229
75,5590,19,0.6781445206926093
75,5430,20,0.6606888418553714
76,1326,1,0.7306213955443536
76,258,2,0.7304461948575232
76,2793,3,0.6200589673143487
76,4576,4,0.6150524995855711
76,543,5,0.5546394131632066
76,6561,6,0.5498462084588445
76,823,7,0.5443476313673368
76,5429,8,0.5443476313673368
76,3215,9,0.5443476313673368
76,5074,10,0.5443476313673368
76,6904,11,0.5286029295000843
76,3523,12,0.5022573814245948
76,900,13,0.49697309480076063
76,5880,14,0.49697309480076063
76,74,15,0.48707011795695787
76,990,16,0.48707011795695787
76,2640,17,0.48707011795695787
76,3201,18,0.48707011795695787
76,3454,19,0.48707011795695787
76,5137,20,0.48707011795695787
77,2032,1,1.0
77,1903,2,1.0
77,2271,3,1.0
77,2286,4,1.0
77,2337,5,1.0
77,5908,6,1.0
77,5871,7,1.0
77,5868,8,1.0
77,5405,9,1.0
77,5486,10,1.0
77,620,11,1.0
77,6968,12,1.0
77,6136,13,1.0
77,5666,14,1.0
77,5573,15,1.0
77,1834,16,1.0
77,5504,17,1.0
77,158,18,1.0
77,2629,19,1.0
77,6820,20,1.0
78,1201,1,0.8265524018122976
78,4079,2,0.8247334986705992
78,4685,3,0.8171329415547685
78,821,4,0.8171329415547685
78,220,5,0.8055320194660169
78,4826,6,0.6670533266398944
78,3279,7,0.6386595461706852
78,6375,8,0.6386595461706852
78,484,9,0.6284684884024578
78,5378,10,0.6253971222130381
78,3781,11,0.6253971222130381
78,4300,12,0.6253971222130381
78,5791,13,0.6253971222130381
78,4270,14,0.6253971222130381
78,6380,15,0.6253971222130381
78,139,16,0.6253971222130381
78,5368,17,0.6253971222130381
78,1837,18,0.6253971222130381
78,3644,19,0.6253971222130381
78,3934,20,0.6253971222130381
79,3782,1,0.7347667351739098
79,4621,2,0.7234119718440881
79,5774,3,0.6783834845764612
79,3098,4,0.6670511746532892
79,4218,5,0.659801238453634
79,4898,6,0.659801238453634
79,4320,7,0.6401045848358116
79,3583,8,0.6254282128116777
79,955,9,0.6180757507710484
79,5952,10,0.6139932290331225
79,2184,11,0.6044965520964164
79,2459,12,0.6022406651614158
79,3841,13,0.601121466944817
79,5067,14,0.5965792671000538
79,1276,15,0.5955979506647746
79,4870,16,0.5955979506647746
79,207,17,0.5955979506647746
79,3077,18,0.5780588703079811
79,4357,19,0.5774739816626915
79,1273,20,0.5615254556597213
80,2647,1,1.0000000000000002
80,3813,2,1.0000000000000002
80,4833,3,1.0000000000000002
80,3989,4,0.7708870539358335
80,3252,5,0.7708870539358335
80,3170,6,0.7708870539358335
80,1779,7,0.7708870539358335
80,2748,8,0.7708870539358335
80,5340,9,0.7708870539358335
80,6815,10,0.7708870539358335
80,3759,11,0.7708870539358335
80,3543,12,0.7708870539358335
80,5029,13,0.7708870539358335
80,4806,14,0.7708870539358335
80,5255,15,0.7708870539358335
80,2928,16,0.7708870539358335
80,948,17,0.7708870539358335
80,3801,18,0.7035754414097053
80,2428,19,0.6877918298305432
80,7044,20,0.6877918298305432
81,4085,1,1.0
81,5106,2,0.8786013768388647
81,2265,3,0.7593805856266469
81,5769,4,0.6809081871819933
81,1011,5,0.6042131650922316
81,6187,6,0.5766297214216982
81,3460,7,0.5534718847999094
81,2796,8,0.5534718847999094
81,1839,9,0.5458918357675528
81,471,10,0.5329264080048945
81,3067,11,0.5323441071179571
81,1046,12,0.531599168927249
81,6370,13,0.5191892439336722
81,5641,14,0.514423425821126
81,3704,15,0.5040329559419253
81,5391,16,0.5019254714686598
81,5898,17,0.5019254714686598
81,4097,18,0.49908501987902865
81,11,19,0.48784992448455156
81,1174,20,0.47789563671697355
82,4377,1,1.0
82,4735,2,1.0
82,6209,3,0.9252188402698558
82,190,4,0.9252188402698558
82,5637,5,0.8353903286099107
82,5203,6,0.7446845020166263
82,5364,7,0.7108598256074996
82,3949,8,0.7108598256074996
82,5138,9,0.7108598256074996
82,3913,10,0.7108598256074996
82,2159,11,0.7108598256074996
82,6747,12,0.7108598256074996
82,4807,13,0.7033337105082305
82,3462,14,0.7033337105082305
82,3945,15,0.7033337105082305
82,4468,16,0.7033337105082305
82,732,17,0.7033337105082305
82,1390,18,0.7033337105082305
82,3684,19,0.7033337105082305
82,4328,20,0.5930305519249397
83,2274,1,0.8234483648422461
83,4868,2,0.7783375947986007
83,692,3,0.7653101166268863
83,3237,4,0.7581649018554502
83,1296,5,0.7090798612123288
83,1823,6,0.6736719530084501
83,1348,7,0.6657743382004576
83,1739,8,0.6564706880178519
83,1635,9,0.6430275776897751
83,7067,10,0.634449529892769
83,2236,11,0.6269570620644438
83,2185,12,0.6195151349433263
83,6819,13,0.6189983946469199
83,3432,14,0.6183671213018267
83,5473,15,0.6183671213018267
83,5304,16,0.61630508222024
83,7185,17,0.6137710202794298
83,4554,18,0.5941777246740276
83,1174,19,0.583785558882195
83,5018,20,0.5801658241521496
84,579,1,0.8403501393358431
84,899,2,0.8092009780405248
